iid1	iid2	Nonnormalized_P0	Nonnormalized_P0_serr	OverlapNSNPs
Sample23	Sample7	0.284441697269389	0.004357549451651	27503
Sample23	Sample58	0.276228477252028	0.003969754611415	46114
Sample23	Sample27	0.280942422975045	0.0033992912411333	71730
Sample23	Sample45	0.263416387158601	0.006513475817447	8348
Sample23	Sample24	0.264219058647231	0.0051850373705071	14681
Sample23	Sample22	0.265304430033337	0.0033090933363762	60293
Sample23	Sample25	0.25424178154825	0.0093022069075774	3772
Sample23	Sample31	0.26628664495114	0.0073649587518499	6140
Sample23	Sample18	0.264569695034329	0.007272057978945	6263
Sample44	Sample1	0.260779530546972	0.0032314657597023	92235
Sample44	Sample51	0.275930475300739	0.0027784236571529	86703
Sample44	Sample17	0.26358888387388	0.0036958462639246	62036
Sample44	Sample48	0.287313756690294	0.0039787442412388	34565
Sample44	Sample13	0.281383076553061	0.0029729614877294	70683
Sample44	Sample57	0.274940180379164	0.0039293772615125	43464
Sample44	Sample54	0.28209858748919	0.0039961897169271	34690
Sample44	Sample7	0.278658490989307	0.004429461703495	26746
Sample44	Sample58	0.265170887905539	0.0037433822451264	44971
Sample44	Sample27	0.282861117212095	0.0032609428277177	68295
Sample44	Sample45	0.261506276150628	0.006731486133212	8126
Sample44	Sample24	0.258774996503985	0.0054373440267915	14302
Sample44	Sample22	0.26483518423701	0.0033114885720154	56639
Sample44	Sample25	0.217150760719225	0.0090007966867484	3615
Sample44	Sample31	0.268627796371323	0.0083305971931778	5677
Sample44	Sample18	0.253044654939107	0.0076860264034763	5912
Sample1	Sample51	0.263733569690912	0.0029281947755162	106054
Sample1	Sample17	0.206281360341944	0.0030300195600455	69953
Sample1	Sample48	0.280219345653951	0.0039884118445013	37931
Sample1	Sample13	0.271703203227531	0.0033603853762869	82292
Sample1	Sample57	0.273747876879738	0.0042322390341782	48278
Sample1	Sample54	0.284151696606786	0.0038551083523317	37575
Sample1	Sample7	0.276979767306971	0.0044395926565288	29309
Sample1	Sample58	0.272642943138532	0.004141042058608	50667
Sample1	Sample27	0.273908517228527	0.003484175032977	77807
Sample1	Sample45	0.261828012893834	0.0063735537747383	9617
Sample1	Sample24	0.255742551739823	0.0049782931043798	17588
Sample1	Sample22	0.263646606844685	0.0037641076281751	73663
Sample1	Sample25	0.259228706949887	0.0081455339687191	4849
Sample1	Sample31	0.267299327797548	0.0066469956115653	7587
Sample1	Sample18	0.257892057026477	0.0064139512210425	7856
Sample51	Sample17	0.26302517290705	0.0034041888375534	67811
Sample51	Sample48	0.279074765601913	0.0036126126718779	37223
Sample51	Sample13	0.280163599182004	0.0031975606614596	78240
Sample51	Sample57	0.278931242098948	0.0040335979242551	46671
Sample51	Sample54	0.282823643829695	0.0038186125244887	37016
Sample51	Sample7	0.277159905377255	0.0041429241127296	28323
Sample51	Sample58	0.282083470530128	0.003452788921861	48592
Sample51	Sample27	0.281224097780468	0.0032545610200508	76007
Sample51	Sample45	0.264921106791676	0.0063552657262309	8746
Sample51	Sample24	0.267450028737467	0.0051824609623553	15659
Sample51	Sample22	0.265679615355262	0.0033690622169182	65515
Sample51	Sample25	0.271531397369074	0.0093347917276137	4029
Sample51	Sample31	0.264673657849429	0.0072756743204189	6389
Sample51	Sample18	0.268942292974131	0.0069865222513451	6533
Sample17	Sample48	0.279463051918142	0.0043246362272469	30394
Sample17	Sample13	0.281619311038471	0.003882973038308	55678
Sample17	Sample57	0.277117565848245	0.0044310806813812	36941
Sample17	Sample54	0.279468942626837	0.0043150999984352	31635
Sample17	Sample7	0.277915951972556	0.0055447551601479	23320
Sample17	Sample58	0.275158357848984	0.0046361123223368	37731
Sample17	Sample27	0.281875704255872	0.0038536403345507	57685
Sample17	Sample45	0.268530150753769	0.008377012242464	6368
Sample17	Sample24	0.253374965561576	0.0062041291288895	10889
Sample17	Sample22	0.273564706468157	0.0038396919460817	40166
Sample17	Sample25	0.278301886792453	0.012158827328731	2120
Sample17	Sample31	0.274954072259645	0.010379950957777	3266
Sample17	Sample18	0.264679846562408	0.0098256927187438	3389
Sample48	Sample13	0.222211693357339	0.0041289409325951	31659
Sample48	Sample57	0.283041148151512	0.0051385863853088	22018
Sample48	Sample54	0.275602409638554	0.0048865055715022	19256
Sample48	Sample7	0.278647980214345	0.0058606031454766	14556
Sample48	Sample58	0.285247093023256	0.0048802149311654	22016
Sample48	Sample27	0.280769466397108	0.0040656327532035	32646
Sample48	Sample45	0.265342500636618	0.0098962316171712	3927
Sample48	Sample24	0.26406464400061	0.0073142156574357	6559
Sample48	Sample22	0.276654810445042	0.0042401181620006	23054
Sample48	Sample25	0.254646840148699	0.0163948258981651	1076
Sample48	Sample31	0.274356103023516	0.0133674083714321	1786
Sample48	Sample18	0.261839956450735	0.0135539359942147	1837
Sample13	Sample57	0.281630799505513	0.0040619158207455	39637
Sample13	Sample54	0.280546978385532	0.0037524748997704	31738
Sample13	Sample7	0.276824810187603	0.0039315056964347	24893
Sample13	Sample58	0.282146024238841	0.003993134711169	40596
Sample13	Sample27	0.281297796869407	0.003294900758777	61458
Sample13	Sample45	0.268991619356583	0.0071231856893938	7398
Sample13	Sample24	0.267078377554132	0.0057064880702553	13116
Sample13	Sample22	0.269048840257594	0.0034546617972184	52641
Sample13	Sample25	0.262931034482759	0.0100982512759709	3248
Sample13	Sample31	0.26430568499534	0.0078601652993845	5365
Sample13	Sample18	0.271880138863512	0.0075861070441984	5473
Sample57	Sample54	0.279093399310771	0.0048313358372718	22634
Sample57	Sample7	0.276308321035305	0.0049947746020957	17618
Sample57	Sample58	0.252275062380743	0.0048486995841325	27252
Sample57	Sample27	0.27913640133712	0.003751422421795	39787
Sample57	Sample45	0.263492714959984	0.0090899477790823	4873
Sample57	Sample24	0.265810276679842	0.0074720630811724	8096
Sample57	Sample22	0.278092024742814	0.0039612893328662	30231
Sample57	Sample25	0.287589498806683	0.0141376082074832	1676
Sample57	Sample31	0.269866247049567	0.0111919817460108	2542
Sample57	Sample18	0.242501828822238	0.0112017862365802	2734
Sample54	Sample7	0.275711737895502	0.0059628331500736	15139
Sample54	Sample58	0.275544645596809	0.0048160970854353	22813
Sample54	Sample27	0.282573917165373	0.0036981518453675	33754
Sample54	Sample45	0.231381055676067	0.0094432337330212	4149
Sample54	Sample24	0.265421956684093	0.0079195208802024	6695
Sample54	Sample22	0.277102154273801	0.0043678970834156	23024
Sample54	Sample25	0.287158746208291	0.0169630088454527	989
Sample54	Sample31	0.27355623100304	0.014505715180695	1645
Sample54	Sample18	0.261449275362319	0.014287057472729	1725
Sample7	Sample58	0.279306596487213	0.0051495142735638	17479
Sample7	Sample27	0.278406117931173	0.0046179099253406	24845
Sample7	Sample45	0.263513513513514	0.0107553326939534	3404
Sample7	Sample24	0.264817835780315	0.0083490031355186	5517
Sample7	Sample22	0.253480899678686	0.0048838800418207	19607
Sample7	Sample25	0.284755512943432	0.0164337881797997	1043
Sample7	Sample31	0.215384615384615	0.0129165654197843	1755
Sample7	Sample18	0.259218492019813	0.0127708230084928	1817
Sample58	Sample27	0.283512756230644	0.0040407632409905	40686
Sample58	Sample45	0.266426282051282	0.0085306983103405	4992
Sample58	Sample24	0.268166293722765	0.006703517465778	8491
Sample58	Sample22	0.267553561271567	0.0040561437556263	31646
Sample58	Sample25	0.270796460176991	0.0126924386173081	1695
Sample58	Sample31	0.273692191053829	0.0112698938338659	2638
Sample58	Sample18	0.201215153681201	0.0092151536062983	2798
Sample27	Sample45	0.265060240963855	0.0075237542893857	6972
Sample27	Sample24	0.271706081081081	0.0059104410151955	11840
Sample27	Sample22	0.275704561076742	0.0033582699899763	45099
Sample27	Sample25	0.265796124684078	0.0118441264732529	2374
Sample27	Sample31	0.285935085007728	0.0096136172533209	3882
Sample27	Sample18	0.266868840030326	0.0090431978237252	3957
Sample45	Sample24	0.239341810022438	0.0114688668060655	2674
Sample45	Sample22	0.252335343502424	0.0065833670733594	8457
Sample45	Sample25	0.253913043478261	0.020452837515534	575
Sample45	Sample31	0.263221153846154	0.0177784538835247	832
Sample45	Sample18	0.233712512926577	0.016483955573791	967
Sample24	Sample22	0.253664181023399	0.0053439796939081	15556
Sample24	Sample25	0.270944741532977	0.0160675569808974	1122
Sample24	Sample31	0.229965156794425	0.0120092558744375	1722
Sample24	Sample18	0.224780701754386	0.0121308154804578	1824
Sample22	Sample25	0.264285714285714	0.0077700506459558	5320
Sample22	Sample31	0.250384569873388	0.0064647506264149	8451
Sample22	Sample18	0.248705855285862	0.0059075482313192	8693
Sample25	Sample31	0.23196448390677	0.0163444127472842	901
Sample25	Sample18	0.238046795523906	0.0158541864345685	983
Sample31	Sample18	0.240280433397068	0.0139090308979541	1569
Sample4	Sample6	0.132	0.0075237542893857	15999
