Genetic ID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	Date BP	Lat.	Long.	SNPS	Molecular Sex	Label	Group
YemeniteJew4675.HO	0.0554	-0.0213	-0.0106	-0.0046	-0.0123	-0.005	0.0132	0.0064	-0.0099	0.0011	0	15.35	44.2	591538	F	Jew_Yemenite.HO	Modern Westeurasian populations
YemeniteJew5433.HO	0.0577	-0.0265	-0.0199	0.0023	-0.0084	-0.0071	0.0119	0.0036	0.0001	-0.0171	0	15.35	44.2	592483	M	Jew_Yemenite.HO	Modern Westeurasian populations
YemeniteJew4937.HO	0.0591	-0.0189	-0.0212	-0.008	-0.0075	-0.0092	0.014	0.0029	-0.0037	-0.0037	0	15.35	44.2	592448	M	Jew_Yemenite.HO	Modern Westeurasian populations
Jordan384.HO	0.0487	-0.0132	-0.0198	-0.0539	0.0023	0.0041	-0.016	0.0084	-0.0011	-0.0135	0	32.054645	35.914307	590552	M	Jordanian.HO	Modern Westeurasian populations
Jordan603.HO	0.0451	-0.0092	-0.0189	-0.0374	-0.0126	0.0021	0.0079	0.0018	-0.0042	-0.0362	0	32.054645	35.914307	591902	M	Jordanian.HO	Modern Westeurasian populations
Jordan543.HO	0.0446	-0.0137	-0.0154	-0.0236	-0.0202	-0.0106	0.0045	0.0025	-0.0032	-0.0149	0	32.054645	35.914307	590876	M	Jordanian.HO	Modern Westeurasian populations
Jordan307.HO	0.0435	-0.0176	-0.0308	-0.0191	-0.0168	-0.012	-0.0007	0.0028	-0.01	-0.0405	0	32.054645	35.914307	590205	M	Jordanian.HO	Modern Westeurasian populations
Jordan503.HO	0.0401	0.0081	-0.0149	-0.0339	-0.0019	-0.004	0.0126	0.0046	0.0056	0.0103	0	32.054645	35.914307	592302	M	Jordanian.HO	Modern Westeurasian populations
Jordan214.HO	0.0402	-0.0057	-0.0057	-0.0265	-0.001	0.0024	0.0028	0.0073	-0.0055	-0.0118	0	32.054645	35.914307	592562	M	Jordanian.HO	Modern Westeurasian populations
Jordan445.HO	0.0429	-0.012	-0.0045	-0.023	-0.0137	-0.0062	0.0084	0.0094	-0.0008	0.0002	0	32.054645	35.914307	592534	M	Jordanian.HO	Modern Westeurasian populations
Jordan62.HO	0.0546	-0.0161	-0.0345	-0.0666	-0.0176	-0.0332	-0.0184	0.0225	-0.0351	-0.0632	0	32.054645	35.914307	592231	M	Jordanian.HO	Modern Westeurasian populations
Jordan646.HO	0.0455	-0.0076	-0.0159	-0.03	-0.0163	-0.0001	0.0138	0.0146	0.007	-0.0101	0	32.054645	35.914307	588172	M	Jordanian.HO	Modern Westeurasian populations
kumyks93.HO	0.0088	0.0507	0.0101	0.0046	0.0059	0.0072	-0.0026	-0.0009	0.0027	0.0002	0	43.25	46.583333	592001	M	Kumyk.HO	Modern Westeurasian populations
kumyks44.HO	0.0108	0.0496	0.0046	0.0058	0.0034	0.0025	0.0022	-0.0003	0.0047	0.0008	0	43.25	46.583333	591166	M	Kumyk.HO	Modern Westeurasian populations
kumyks98.HO	0.0088	0.0487	0.0091	0.0086	-0.0004	-0.0029	0.0021	-0.0004	0.0065	0.0066	0	43.25	46.583333	586726	F	Kumyk.HO	Modern Westeurasian populations
kumyks94.HO	0.0103	0.0501	0.0035	0.002	-0.0016	0.0002	0.0054	-0.0025	0.0028	0.008	0	43.25	46.583333	592084	F	Kumyk.HO	Modern Westeurasian populations
kumyks97.HO	0.0057	0.0414	0.0053	-0.0002	0.0016	0.0017	0.0037	-0.0023	0.0047	0.0047	0	43.25	46.583333	592371	F	Kumyk.HO	Modern Westeurasian populations
kumyks41.HO	0.0055	0.0499	0.0051	0.0021	0.005	0.0043	0.001	-0.0048	0.0098	0.007	0	43.25	46.583333	590397	M	Kumyk.HO	Modern Westeurasian populations
kumyks90.HO	0.0032	0.0475	0.0127	0.0009	0.0039	-0.0027	-0.004	-0.0072	-0.0002	0.0013	0	43.25	46.583333	591445	F	Kumyk.HO	Modern Westeurasian populations
kumyks40.HO	0.0135	0.0347	0.0204	0.0066	0.0074	0.0051	-0.0018	-0.0103	0.0086	0.0057	0	43.25	46.583333	592298	F	Kumyk.HO	Modern Westeurasian populations
KRD-40.HO	0.0232	0.0437	0.0115	0.0077	0.0064	0.0047	0.0006	-0.0055	0.0031	0.0048	0	44.58	39.42	584335	M	Kurd.HO	Modern Westeurasian populations
KRD-14.HO	0.027	0.0389	0.0183	0.0067	0.0064	0.0084	0.0004	0.0005	0.0015	0.004	0	44.58	39.42	584921	F	Kurd.HO	Modern Westeurasian populations
KRD-43.HO	0.0255	0.0375	0.0177	0.0077	0.0089	0.0046	0.0044	-0.0031	0.0025	0.0037	0	44.58	39.42	584530	F	Kurd.HO	Modern Westeurasian populations
KRD-5.HO	0.0267	0.0385	0.0221	0.0076	0.0042	0.0001	0.0008	-0.0023	0.0107	0.001	0	44.58	39.42	584906	F	Kurd.HO	Modern Westeurasian populations
KRD-49.HO	0.0218	0.0369	0.0179	0.0126	0.006	0.0033	0.0041	-0.0049	-0.0004	0.0031	0	44.58	39.42	584741	M	Kurd.HO	Modern Westeurasian populations
KRD-45.HO	0.024	0.0357	0.017	0.0127	0.0043	0.006	0.0016	0.003	0.0085	0.0103	0	44.58	39.42	584554	F	Kurd.HO	Modern Westeurasian populations
KRD-8.HO	0.0257	0.0375	0.0164	0.0048	0.0097	-0.0031	0.0037	-0.0017	0.0077	0.0123	0	44.58	39.42	584828	F	Kurd.HO	Modern Westeurasian populations
KRD-31.HO	0.0264	0.0413	0.0227	0.0058	0.007	-0.0009	0.0022	0.0014	0.0044	0.0043	0	44.58	39.42	584738	M	Kurd.HO	Modern Westeurasian populations
Lebanon1.HO	0.0339	0.0031	0.0158	0.0073	0.0014	0.0011	0.0039	-0.0007	0.0008	-0.0045	0	33.815666	35.57373	592481	M	Lebanese.HO	Modern Westeurasian populations
Lebanon5.HO	0.0563	-0.0233	-0.0274	-0.0602	-0.0229	-0.0019	0.0007	0.0138	-0.0089	-0.0144	0	33.815666	35.57373	591955	M	Lebanese.HO	Modern Westeurasian populations
Lebanon8.HO	0.0304	0.0151	0.0058	-0.0076	-0.0008	-0.0014	0.0021	0.0025	0.0012	0.0156	0	33.815666	35.57373	592655	M	Lebanese.HO	Modern Westeurasian populations
Lebanon2.HO	0.0362	0.0011	0.0074	-0.0001	-0.0012	0.0061	-0.0019	0.0107	0.0014	0.0009	0	33.815666	35.57373	591948	M	Lebanese.HO	Modern Westeurasian populations
Lebanon7.HO	0.0353	-0.0023	-0.0048	-0.0175	-0.01	0.0062	0.0068	-0.0118	0.0015	-0.0105	0	33.815666	35.57373	592114	M	Lebanese.HO	Modern Westeurasian populations
Lebanon3.HO	0.0345	-0.0032	0.0043	-0.0072	-0.0097	-0.0091	0.0031	-0.0015	-0.0097	-0.0053	0	33.815666	35.57373	590000	M	Lebanese.HO	Modern Westeurasian populations
Lebanon6.HO	0.03	0.0257	-0.0049	-0.0108	-0.0089	-0.0023	-0.0038	0.0031	-0.0048	0.0136	0	33.815666	35.57373	590694	M	Lebanese.HO	Modern Westeurasian populations
Lebanon4.HO	0.052	-0.0188	-0.0207	-0.0386	-0.015	-0.0014	0.0024	0.019	0.0177	-0.0166	0	33.815666	35.57373	590527	M	Lebanese.HO	Modern Westeurasian populations
Lebanese1AQ127.HO	0.0337	-0.0008	0.0181	0.004	0.0041	-0.005	0.0015	-0.0002	-0.0005	0.0002	0	33.89	35.5	585275	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese15AR37.HO	0.0369	-0.003	0.0092	-0.0033	-0.0001	0.0037	-0.0037	-0.0031	-0.0098	-0.0121	0	33.89	35.5	567480	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese1AQ170.HO	0.0335	-0.0005	0.0188	0.0053	0.0006	0.0038	-0.0024	-0.0053	-0.0019	-0.001	0	33.89	35.5	584898	F	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese4AQ115.HO	0.0318	-0.0014	0.0274	-0.001	0.005	-0.0007	-0.0026	0.0008	0.001	0.004	0	33.89	35.5	585533	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese22BA23.HO	0.0336	0.0025	0.0203	0.0003	0.001	0.0024	0.0064	-0.0029	0.0022	-0.0008	0	33.89	35.5	585847	F	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese6AQ170.HO	0.0331	0.0015	0.0164	0.0047	0.0002	0.0017	-0.0017	0.0076	-0.0002	0.0027	0	33.89	35.5	580620	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese6AQ115.HO	0.0321	-0.0003	0.0196	0.0049	-0.0023	-0.0027	-0.0058	0.0004	0.0078	-0.0058	0	33.89	35.5	582787	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese10AR37.HO	0.0345	0.0027	0.022	0.0141	0.0057	-0.0037	0.0023	0.0009	0.0063	0.0012	0	33.89	35.5	586228	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese8AS15.HO	0.0309	-0.0021	0.0195	0.0069	-0.0001	-0.0033	-0.0026	-0.0021	0.0048	-0.0044	0	33.89	35.5	585523	M	Lebanese_Christian.HO	Modern Westeurasian populations
Lebanese2AQ121.HO	0.0406	0.0005	0.0009	-0.0067	-0.0136	-0.005	-0.0024	-0.0018	0.0028	-0.0026	0	33.89	35.5	586224	F	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese2AQ127.HO	0.0375	0.0026	-0.0046	-0.0101	-0.0007	0.0018	-0.0071	-0.0084	-0.0016	0.0061	0	33.89	35.5	575061	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese20AR21.HO	0.0371	0.0016	0.0152	-0.0061	-0.0015	0.0005	-0.001	0.0089	-0.0097	-0.0043	0	33.89	35.5	585773	F	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese30AR21.HO	0.0382	0.0016	0.004	-0.0236	-0.0093	0.0102	0.0002	0.0009	-0.0095	-0.0155	0	33.89	35.5	579701	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese11AS14.HO	0.0318	-0.0004	0.0146	0.0088	0.0028	0.002	0.0045	-0.0029	0.0016	0.0042	0	33.89	35.5	586312	F	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese7AR23.HO	0.0347	0.0054	0.0144	-0.0046	-0.0034	-0.0007	0.0069	0.0062	-0.0035	0.0015	0	33.89	35.5	586203	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese6AS15.HO	0.0301	0.0011	0.0078	-0.0034	-0.0044	0.0066	-0.0045	0.0049	0.0076	0.0052	0	33.89	35.5	586229	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese10AQ127.HO	0.0404	-0.0086	-0.0043	-0.0228	-0.0049	-0.0096	0.0004	-0.0068	-0.0046	-0.0116	0	33.89	35.5	586331	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese7AR20.HO	0.0316	0.0063	0.0062	0.0076	-0.0001	0.0019	0.0027	-0.0036	0.0081	0.0019	0	33.89	35.5	586281	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese24AR27.HO	0.0368	0.0039	0.0078	-0.0071	-0.0018	-0.0075	-0.0115	-0.0032	0.0027	0.0026	0	33.89	35.5	585528	M	Lebanese_Muslim.HO	Modern Westeurasian populations
Lebanese7AQ150.HO	0.032	0.0129	0.0042	-0.0095	-0.0039	-0.0037	-0.0077	-0.0013	-0.0113	-0.0072	0	33.89	35.5	582945	M	Lebanese_Muslim.HO	Modern Westeurasian populations
lez49.HO	0.0059	0.0472	0.0093	0.0126	0.004	0.0078	-0.0013	-0.0064	0.0048	0.0006	0	42.116667	48.183333	592246	M	Lezgin.HO	Modern Westeurasian populations
lez38.HO	0.0103	0.0549	0.0051	0.0005	0.0063	0.0007	-0.0133	-0.0011	0.0048	0.0029	0	42.116667	48.183333	576326	M	Lezgin.HO	Modern Westeurasian populations
lez33.HO	0.0047	0.0479	0.0066	0.0079	0.0024	0.0022	-0.0014	-0.0026	0.0005	0.005	0	42.116667	48.183333	592285	M	Lezgin.HO	Modern Westeurasian populations
lez9.HO	0.0049	0.0473	0.0095	0.0054	0.0018	0.0069	-0.0019	-0.0092	0.0067	0.002	0	42.116667	48.183333	591063	F	Lezgin.HO	Modern Westeurasian populations
lez40.HO	0.0056	0.054	0.0077	0.0036	0.0054	0.0025	-0.0002	-0.0052	0.006	0.0042	0	42.116667	48.183333	591746	M	Lezgin.HO	Modern Westeurasian populations
lez31.HO	0.0061	0.0493	0.007	0.0084	0.0063	0.0043	0.0025	-0.0058	0.0115	0.0027	0	42.116667	48.183333	592348	M	Lezgin.HO	Modern Westeurasian populations
lez36.HO	0.0088	0.0506	0.0035	0.0077	0.0057	0.011	-0.0025	-0.0056	0.0006	0.0039	0	42.116667	48.183333	585385	M	Lezgin.HO	Modern Westeurasian populations
lez37.HO	0.0078	0.0509	0.0107	0.0043	0.0053	0.0013	-0.0008	-0.0016	0.0045	0.0048	0	42.116667	48.183333	592399	M	Lezgin.HO	Modern Westeurasian populations
lez7.HO	0.0082	0.0482	0.0099	0.0075	0.0016	0.0063	-0.0011	-0.0036	0.0114	0.0031	0	42.116667	48.183333	592271	F	Lezgin.HO	Modern Westeurasian populations
LithuanianD1.HO	-0.0413	0.0061	-0.0285	-0.0015	-0.0057	-0.0001	0.0013	0.0093	0.0012	-0.0064	0	54.901882	23.917236	592623	F	Lithuanian.HO	Modern Westeurasian populations
lithuania8.HO	-0.0435	0.0098	-0.0337	-0.0017	-0.0019	-0.0047	0.001	0.0044	-0.0029	-0.0048	0	54.901882	23.917236	587658	M	Lithuanian.HO	Modern Westeurasian populations
lithuania1.HO	-0.0421	0.0067	-0.0305	-0.003	-0.0027	-0.0026	0.0007	-0.0016	-0.0048	-0.0041	0	54.901882	23.917236	592154	M	Lithuanian.HO	Modern Westeurasian populations
lithuania9.HO	-0.0446	0.0089	-0.0365	-0.0005	0.0014	-0.004	0.0032	0.0061	-0.0013	-0.0043	0	54.901882	23.917236	592566	M	Lithuanian.HO	Modern Westeurasian populations
LithuanianE2.HO	-0.0423	0.0096	-0.0363	0.005	-0.0028	-0.0053	0.0018	-0.0006	-0.0009	-0.0048	0	54.901882	23.917236	590382	F	Lithuanian.HO	Modern Westeurasian populations
LithuanianF1.HO	-0.0471	0.0093	-0.037	0.0009	-0.0051	-0.0034	0.005	0.003	-0.0098	-0.0037	0	54.901882	23.917236	592686	F	Lithuanian.HO	Modern Westeurasian populations
lithuania3.HO	-0.0413	0.0101	-0.0322	-0.001	-0.0037	-0.0001	0.002	0.0012	0	0.0005	0	54.901882	23.917236	590368	M	Lithuanian.HO	Modern Westeurasian populations
lithuania2.HO	-0.0445	0.0094	-0.0347	-0.001	-0.0026	-0.0025	0.0018	0.0047	-0.0028	-0.0036	0	54.901882	23.917236	592030	M	Lithuanian.HO	Modern Westeurasian populations
LithuanianA1.HO	-0.0448	0.007	-0.0366	-0.0018	-0.0023	-0.0053	0.0041	0.0024	0.0013	-0.002	0	54.901882	23.917236	591684	M	Lithuanian.HO	Modern Westeurasian populations
lithuania10.HO	-0.0463	0.0139	-0.0356	-0.0002	-0.0039	-0.0007	0.0009	0.005	-0.0048	-0.0027	0	54.901882	23.917236	592269	M	Lithuanian.HO	Modern Westeurasian populations
Malta7AM91.HO	0.0145	-0.019	0.0115	-0.0034	0.0021	-0.0053	0	-0.0039	0.009	0.0106	0	35.94	14.38	589901	M	Maltese.HO	Modern Westeurasian populations
Malta12AM91.HO	0.013	-0.0217	0.0137	-0.0056	0.0037	0.0017	0.0023	0.0061	-0.0029	0.009	0	35.94	14.38	592367	M	Maltese.HO	Modern Westeurasian populations
Malta16AM91.HO	0.0166	-0.021	0.0115	-0.0139	-0.0086	-0.01	0.0055	-0.0059	-0.0043	0.0032	0	35.94	14.38	591828	M	Maltese.HO	Modern Westeurasian populations
Malta2AM91.HO	0.0168	-0.0081	0.0127	-0.0075	-0.006	-0.0025	-0.0007	0.0085	-0.0057	0.0047	0	35.94	14.38	591671	M	Maltese.HO	Modern Westeurasian populations
Malta8AM91.HO	0.0107	-0.0164	0.0138	-0.0062	0.0011	-0.0116	-0.004	0.0006	-0.0029	0.0054	0	35.94	14.38	580865	M	Maltese.HO	Modern Westeurasian populations
Malta4AM91.HO	0.0101	-0.0148	0.0077	-0.0117	0.0018	-0.0044	-0.0042	0.0021	-0.0145	0.0016	0	35.94	14.38	578903	M	Maltese.HO	Modern Westeurasian populations
Malta17AM91.HO	0.0123	-0.0209	0.0118	-0.0082	-0.0066	0.0043	-0.0001	-0.0077	-0.0011	0.0042	0	35.94	14.38	590983	M	Maltese.HO	Modern Westeurasian populations
Malta15AM91.HO	0.0112	-0.0148	0.0145	-0.002	-0.0062	-0.0068	-0.0004	-0.005	0.0022	-0.0047	0	35.94	14.38	592006	M	Maltese.HO	Modern Westeurasian populations
MOE-451.HO	-0.0384	0.0236	-0.0365	-0.006	-0.0029	-0.0044	0.0006	-0.0032	-0.0006	-0.0045	0	54.08	43.13	584958	M	Mordovian.HO	Modern Westeurasian populations
MOE-020.HO	-0.0338	0.0254	-0.0332	-0.0062	-0.0084	0.0003	0.0012	-0.001	-0.0079	-0.0017	0	54.08	43.13	584986	M	Mordovian.HO	Modern Westeurasian populations
MOE-445.HO	-0.0342	0.0287	-0.0433	-0.0005	0.0018	-0.003	0.0008	0.0014	-0.0041	-0.0025	0	54.08	43.13	584808	M	Mordovian.HO	Modern Westeurasian populations
MOE-043.HO	-0.0352	0.0301	-0.0435	-0.0063	-0.0044	-0.0035	0.0045	0.0049	0.0002	-0.0064	0	55.08	44.16	585087	M	Mordovian.HO	Modern Westeurasian populations
Mordovians22.HO	-0.036	0.0283	-0.043	-0.001	-0.0025	-0.0043	0.0047	0.007	-0.008	-0.0118	0	54.183333	45.183333	592600	M	Mordovian.HO	Modern Westeurasian populations
MOE-485.HO	-0.0369	0.0227	-0.044	-0.0063	-0.0036	-0.0014	0.0022	0.0018	0.0013	-0.0023	0	55.08	44.16	584995	M	Mordovian.HO	Modern Westeurasian populations
Mordovians30.HO	-0.0328	0.0343	-0.0392	-0.0075	-0.01	-0.0053	0.0013	-0.0046	0.0054	-0.0054	0	54.183333	45.183333	590527	M	Mordovian.HO	Modern Westeurasian populations
Mordovians5.HO	-0.0376	0.0236	-0.0411	-0.0033	-0.0072	-0.0059	0.0018	0.0022	-0.0033	-0.006	0	54.183333	45.183333	591645	M	Mordovian.HO	Modern Westeurasian populations
Mordovians28.HO	-0.0361	0.025	-0.0386	-0.0038	-0.0009	-0.0045	0.0012	0.0057	-0.0066	-0.011	0	54.183333	45.183333	591513	M	Mordovian.HO	Modern Westeurasian populations
Mordovians32.HO	-0.0368	0.0283	-0.0397	-0.005	-0.0031	-0.0062	-0.0002	0.0036	0.0031	-0.0043	0	54.183333	45.183333	592640	M	Mordovian.HO	Modern Westeurasian populations
MOE-001.HO	-0.0348	0.0248	-0.0438	-0.003	-0.0016	-0.0066	-0.0001	0.0008	-0.0032	-0.0023	0	55.08	44.16	584552	M	Mordovian.HO	Modern Westeurasian populations
MOE-002.HO	-0.0368	0.0293	-0.0473	-0.0085	-0.0047	-0.0066	0.003	0.0075	-0.0053	-0.0095	0	55.08	44.16	584581	M	Mordovian.HO	Modern Westeurasian populations
MOE-025.HO	-0.0331	0.0292	-0.0382	-0.0055	-0.0011	-0.0032	0	0.0012	-0.0037	-0.0024	0	54.08	43.13	585098	M	Mordovian.HO	Modern Westeurasian populations
MOE-450.HO	-0.0345	0.0224	-0.0389	-0.0056	-0.0001	-0.0018	0.0038	0.0026	0.0007	-0.0016	0	54.08	43.13	585069	M	Mordovian.HO	Modern Westeurasian populations
MOE-015.HO	-0.0349	0.0242	-0.0381	-0.0032	-0.0042	-0.0042	0.0016	0.0002	-0.0046	-0.004	0	54.08	43.13	584739	M	Mordovian.HO	Modern Westeurasian populations
MOE-036.HO	-0.0358	0.0313	-0.0391	-0.0115	-0.007	-0.0035	-0.0022	0.0027	-0.0071	-0.0068	0	55.08	44.16	585072	M	Mordovian.HO	Modern Westeurasian populations
MOE-014.HO	-0.0307	0.0283	-0.0384	-0.0049	-0.004	-0.0054	0.0031	0.0047	-0.0065	-0.0087	0	54.08	43.13	584880	M	Mordovian.HO	Modern Westeurasian populations
MOE-492.HO	-0.0372	0.029	-0.0442	-0.007	-0.0048	-0.008	0.0017	0.0011	-0.0111	-0.0006	0	55.08	44.16	584866	M	Mordovian.HO	Modern Westeurasian populations
MOE-495.HO	-0.0354	0.0195	-0.0376	-0.0059	-0.0024	0.0003	-0.0014	0.0014	-0.0033	-0.0036	0	55.08	44.16	584695	M	Mordovian.HO	Modern Westeurasian populations
MOE-455.HO	-0.0358	0.0249	-0.0473	-0.0068	-0.001	-0.0045	0.0038	0.005	-0.0078	-0.0026	0	54.08	43.13	585101	M	Mordovian.HO	Modern Westeurasian populations
Mordovians4.HO	-0.0344	0.0231	-0.0434	-0.0071	-0.0003	-0.0051	0.0092	0.0136	-0.0034	-0.0018	0	54.183333	45.183333	592324	M	Mordovian.HO	Modern Westeurasian populations
MOE-010.HO	-0.0345	0.0295	-0.0417	-0.0077	-0.0067	-0.0044	0.0033	-0.0003	-0.0043	-0.0004	0	55.08	44.16	585058	M	Mordovian.HO	Modern Westeurasian populations
MOE-475.HO	-0.0371	0.0227	-0.0406	0.0019	-0.001	-0.0053	-0.0018	0.0046	0.0001	-0.002	0	55.08	44.16	584673	M	Mordovian.HO	Modern Westeurasian populations
Mordovians31.HO	-0.0353	0.0275	-0.0353	-0.0029	-0.001	-0.0008	-0.0009	0.0047	0.0024	-0.0012	0	54.183333	45.183333	591750	M	Mordovian.HO	Modern Westeurasian populations
MOE-497.HO	-0.0354	0.0254	-0.0393	-0.0027	-0.0027	0.0001	0.005	0.0036	-0.0046	-0.0028	0	55.08	44.16	585075	M	Mordovian.HO	Modern Westeurasian populations
MOE-452.HO	-0.0345	0.0247	-0.0389	-0.0087	-0.0012	-0.0055	-0.0013	0.0021	-0.0046	-0.0041	0	54.08	43.13	585079	M	Mordovian.HO	Modern Westeurasian populations
Mordovians17.HO	-0.0359	0.025	-0.0415	-0.0059	-0.0007	-0.0018	0.0017	0.0083	-0.0036	0.0009	0	54.183333	45.183333	592252	M	Mordovian.HO	Modern Westeurasian populations
Mordovians1.HO	-0.0329	0.0282	-0.036	-0.0042	-0.0013	-0.0003	0.0038	-0.0023	0.0033	-0.0041	0	54.183333	45.183333	592148	M	Mordovian.HO	Modern Westeurasian populations
MOE-433.HO	-0.0336	0.0197	-0.0359	-0.0087	-0.001	-0.0032	0.0021	0.0007	-0.0004	-0.0056	0	54.08	43.13	579129	M	Mordovian.HO	Modern Westeurasian populations
Mordovians27.HO	-0.0348	0.0277	-0.0354	-0.007	0.0007	-0.0085	0.0035	-0.0028	0.0012	-0.0077	0	54.183333	45.183333	591849	M	Mordovian.HO	Modern Westeurasian populations
MOE-045.HO	-0.0373	0.0313	-0.0484	-0.0087	-0.0072	-0.0022	-0.0003	0.0001	-0.0019	0.0022	0	55.08	44.16	584537	M	Mordovian.HO	Modern Westeurasian populations
MOE-491.HO	-0.0339	0.0256	-0.0389	-0.0042	-0.0011	0.0002	0.0001	0.0038	-0.001	0.0002	0	55.08	44.16	584697	M	Mordovian.HO	Modern Westeurasian populations
NOR126.HO	-0.0336	-0.0068	-0.0055	0.0039	0.0052	0.0007	-0.0026	0.0031	-0.0013	0.0011	0	60.359	5.358	591263	M	Norwegian.HO	Modern Westeurasian populations
NOR111.HO	-0.0336	-0.0075	-0.005	0.004	-0.0006	0.0055	-0.0028	-0.0002	-0.0014	0.0048	0	60.359	5.358	592064	M	Norwegian.HO	Modern Westeurasian populations
NOR106.HO	-0.0303	-0.0044	-0.0046	0.0008	-0.0024	0.0001	-0.0005	-0.0023	0.0029	-0.0021	0	60.359	5.358	590785	M	Norwegian.HO	Modern Westeurasian populations
NOR148.HO	-0.0368	-0.0022	-0.0108	-0.003	-0.0017	-0.0022	-0.0014	0.0026	0.001	0.0034	0	60.359	5.358	591810	M	Norwegian.HO	Modern Westeurasian populations
NOR124.HO	-0.0335	-0.0046	-0.0094	0.0018	0.0016	-0.003	0.0001	-0.0021	0.0026	-0.0027	0	60.359	5.358	589405	M	Norwegian.HO	Modern Westeurasian populations
NOR101.HO	-0.032	-0.0085	-0.0034	0.006	0.0028	-0.0008	0.0023	-0.0016	0.0015	-0.0033	0	60.359	5.358	590887	M	Norwegian.HO	Modern Westeurasian populations
NOR146.HO	-0.0328	-0.0047	-0.0042	0.0031	0.0032	0.0005	0.0012	-0.0016	-0.0033	0.0007	0	60.359	5.358	591114	M	Norwegian.HO	Modern Westeurasian populations
NOR109.HO	-0.0354	-0.0072	-0.0015	0.0042	0.0012	0.0006	0.0038	-0.0005	0.0021	0.0043	0	60.359	5.358	591522	M	Norwegian.HO	Modern Westeurasian populations
NOR107.HO	-0.0347	-0.0024	-0.0061	0.0009	0.0003	-0.0018	-0.0032	-0.0029	0.0031	0.0001	0	60.359	5.358	591490	M	Norwegian.HO	Modern Westeurasian populations
NOR108.HO	-0.0345	-0.0066	-0.0067	0.0048	-0.0012	0.0018	-0.0015	-0.004	-0.0009	-0.0026	0	60.359	5.358	591314	M	Norwegian.HO	Modern Westeurasian populations
NOR119.HO	-0.0329	-0.0034	-0.0064	0.0059	-0.0025	0.0043	-0.0029	0.0009	0.0022	0.003	0	60.359	5.358	589216	M	Norwegian.HO	Modern Westeurasian populations
